UID,designer,tid,subcategory,Product Tag,Content weight,Style weight,Browse
3964,"tomorrows-animal-mountain,marygo,lisablue1114,miniworld,vum,lazybones,happa-tw,hakuneko,arturn","1WIKLKhQ,1xugO8TJ,1aSFeTpW,1l0eFMld,1jaPrqzs,1N0ZVUVe,175F5RYF,1TbHaEOf,1mkSKlET","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,肩背包/斜背包,項鍊/墜子,上衣/T 恤 (男)","銀,fashion,項鍊,明天的動物山,創意,design,短tee,navy,情人節,tattoo,肩背包,簡約,happa,荷包蛋,vintage,琉璃蛋白石,handmade,迷你小相本鑰匙圈◆甜點系列◆,真花,花,真花朵,ｔａｍ－pottery,立體真花,胸針,t恤,限量款,金色,個性,手工,白色,配件:黃銅,手繪,藍,設計,斜背包,手繪蝴蝶,ｔａｍ－specimens,懶骨頭追著狗尾巴,復古,禮品,自選顏色,禮物,耳環,繡球花,別針,蝴蝶,海軍藍,立體,necklace,手作",0.0616359548994,0.938364045101,"1WoK45US,1yf42zea"
3965,"twine,silverbreeze,skderhouse,doraj,acuteaccent,superb-studio,minifeast,skderhouse,lovevilla,hiragana,iammissj,manmade,kayopan,willy1010,fitter,holidayjewelry,yabeworld,karler,sha-z","1sB46loo,1c4vMmFe,1mYVmIgJ,1PGurIDs,1iHSQMmq,1acnOCDo,17AWrVDp,1ItR7z1p,1rVuyXn1,1MRhpeWu,18KunxFf,1AgDUca5,1tdZ1kzw,14qMtqlw,14dhK1i5,1qxcclM5,1yUlX8OU,1gIxklps,1tTay8Y8","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,手鍊/手環,耳環,耳環,胸針,印章","copper,badkitty,耳環,レジン,耳針,銅元素,simple,手工繪製,胸針,簡單,鑰匙圈,黑瑪瑙,貓,design,手工,簡約,香港,natural系列,hongkong,項鍊,handmade,青古銅,真皮,印章,髮飾,情人,動物系列,純銀,限量款,ハンドメイド,アクセサリー,monday,禮物,禮品,silverbreeze,手工皮革,設計,accessory,貓咪,fruit,長鍊,ピアス　イニシャル,brass,復古,皮革,乾果,耳夾,友情,leather,樹脂,創意,resin,別針,壞貓咪,可愛,髮帶,訂製,生日,銀飾,滴膠,手作",0.445717116507,0.554282883493,1qVzD97l
3966,"dnsdesignoriginal,iammissj,mithx,martinduke,ckoshxcko,intheforest,fama,kc-673,themamascloset,kite,loveinparis,sweetgirlshandmade","1PQxe3LN,1koyBocC,1KRkSu7K,10oyUFOY,1KMHEtWE,1kXXb4bs,1KshtjWz,1R4jvjyq,1Pb2hhhx,1pHQB6cC,12xwZaW1,1TGq1BfW","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,Android 週邊,髮飾,手鍊/手環,鑰匙圈/鑰匙包,肩背包/斜背包","星星,文青,貓頭鷹,貼布繡,萌,我們的耳朵,鑰匙圈,創意,手環,可愛,手提包,髮束,肩背包,簡約,handmade,髮飾,禮品,情侶,寶藍色,手機殼,手工,禮物,胸/別針,情人,設計,動物,麡皮,客製化禮物,項鍊/墜子,設計帆布包,潮,酷,雙雙對對,design,帆布袋,皮革,髮帶,手作",0.6906973361,0.3093026639,"1o9vvsRA,1P4gO9sE,1k1JgrTp"
3967,"specialu,meow-cat,mithx,originallanyards,monocircus,wankapo,influence,oldnewlady,bnatuaral","1GnvKRvG,16bq5IbA,1c6tZbUM,1gz7pwzg,1l_XtsLE,1l9YMeKP,1JrvIY3y,1_5OoECp,1paxuDdR","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,貼紙,項鍊/墜子,戒指","銀,fashion,項鍊,handmade,key-holder,男生禮物,創意,西裝男,髮束,3d打印,chic,ring,貼紙,情人節,防水,jewelry,創意商品,sccessory,girls,detail,silver92.5,textile,環,戒指,black,pretty,新郎配件,white,純銀,生日禮物,客製化禮物,可愛,手工,領帶夾,禮品,項鍊/墜子,設計,水上飛機,流行配件,金工,黃銅,brass,lanyard,silver,cool,polyamide,禮物,natural,男士西裝,gift,貓貓,領帶,美式,meow,金屬工藝,首飾,rock,design,銀飾,hips,手作",0.841166385064,0.158833614936,"1MMI02tP,1itn17cX,1LfbayDD,1L4l412F"
3968,"boytricks,stargazen,somethingbyjas,cheerful,ar-angle-ar,twinkleyeh,kid-catss,imug","1rxkoUZx,1oxTYrRA,1JTRCPAp,1B1kx55P,1MdTejYq,1H5qtbHV,1O9AxO9w,1DOwLUp0","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,T 恤 (女),胸針,咖啡杯/馬克杯","星星,手造,love,項鍊,自然,accessories,黃銅,勾編,創意,design,日系,girlfriend,鑰匙包,簡約,香港,hongkong,紫,handmade,玫瑰,扣針,胸針,優雅,自家,首飾,T 恤 (女),限量款,自製,創作,手工,畢業,設計,handcraft,品牌,hk,茶杯,粉紅,客製化禮物,禮品,禮物,頸鏈,gift,miniature,stargazen,diy,食草市場,necklace,可愛,生日,手作",0.531007251039,0.468992748961,1MfMWANR
3969,"rism,miss-n,lightyouup,thefishofart,crystalspace,mschildrenstoys,whenwereontheroad,songerie,backdiscontent,nicorn-handmade,shius,reshin,superbunny,himeggy,japant-factory,huahuakuen,edie","1roPrytO,1C3ubx0B,17bqrU7s,11HeKypb,1ZiDNbGb,1AYHK8aV,11m12Qtk,1tqEt1MG,1ZWAFrii,1MtouDSo,1qd_I48W,1KI1Vc8o,1Flxglhv,11CqVzo3,1Q5oAF8x,1wBvIno5,1zSmc0kT","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,卡片/明信片,髮飾,廚具,鑰匙圈/鑰匙包,項鍊/墜子","humanfreemini系列,項鍊/墜子,項鍊,惹飾首創-指紋印記系列,熱縮片,accessories,小卡,鑰匙圈,飾物,創意,熱情,機車,慶典,音樂,麋鹿,插畫,手工,生活,風格,喜氣,情人節,褶邊,和服,handmade,聖誕裝飾,客製化禮物,bike,music,情人節禮物,可愛,胸針,笑臉,鮮花圖案,手感,貴氣,搖滾,生日禮物,限量款,日本,菊,個性,聖誕節,皮革,禮品,手工皮革,交換禮物,設計,貴族,花布,純銀耳環,鉚釘,書簽,不織布,復古,時尚,簡約,皇家,絲帶,禮物,耳夾,氣質,leather,耳環,別針,女孩,獨一無二,plus,民族,rock,design,生日,鑰匙扣,吊飾,滴膠,手作",0.297164962534,0.702835037466,0
3970,"daffodil-handmade,oldnewlady,omhandmade,makotohon,missvirgo,a-piece-of-summer,dnsdesignoriginal,crystalline,wf50403","1PblHidK,1saDTzJa,1jz804kx,1SoWvl9C,1aczYa3k,1zrp8Vo7,1_i8hA6A,1Hw92ee7,1HyAtLAr","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,耳環,胸針,項鍊/墜子,牆面裝飾/壁貼","彩虹,針織,流蘇,handmade,彩色,綠色,創意,可愛,海報,浪漫,森林系,內刷毛,民族風,綠,簡約,小葉,田園,聖誕禮物,繽紛,鑰匙圈/鑰匙包,紫色,髮飾,民族,水蜜桃,旅行,登山,保暖,禮物,禮品,露營,設計,漸層,橘色,天空浪漫,藍色,辮子,復古銅,小花,玫瑰花,kind,項鍊/墜子,耳環,編織,嬉皮,掛畫,design,髮帶,手作",0.844764001806,0.155235998194,"1u4AJJ9W,1g4koYNU,1TXGu97z,1fU2Pbnt"
3971,"m-cat,kingandsharlene,lostnfind,lintzan,garetta,noble_bunny,together17,troy8888,64design","1DHtd3wz,1jIrfbqL,1AGn2N0p,1PC7o4MB,1aZByN9s,1q3vBrS9,1J4ko08x,1nXmQgHA,1FboXhAe","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,蠟燭/燭台,項鍊/墜子,戒指","a09天然石,可愛,b01項鍊,星,handmade,戒指,髮飾,胸針,飾品,限量款,パール,手工,禮物,禮品,手工皮革,設計,スワロフスキー,クリスマス,動物,a03黃銅,中國風,客製化禮物,森林,皮革,design,leather,創意,金屬工藝,蠟燭,金工,diy,狸貓,2way,銀飾,手作",0.688134748586,0.311865251414,"1DBzlxd4,1E6plbLd"
3972,"medo-emamel,cathy-lpr,45studio,about-dream,takeold00","1AoZFYc9,1oiWNtpB,1uWVfTGv,1BxpM1Cu,1o7b9Src","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,褲子/下身 (女)","北海道,手工,褲子/下身 (女),handmade,設計,鑰匙圈,創意,design,hokkaido,復古,手作",0.949283520063,0.0507164799374,"10THGjWE,1xnYdUOW"
3973,"standstore-jp,idojewel,mshowfan,shika1811","1HsfmShq,1aIbkCuL,1qwVV4oT,1mY5CUcf","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包","創意,design,客製化禮物蕾絲,japan-made,japan,情人節,鑰匙包,handmade,復古,wood,made-to-order,絲質,限量款,手工,standstore,禮品,brooch,設計,客製化禮物,禮物,stand,古著,手作",0.312633806704,0.687366193296,"12VMVwxE,1bAVRgV_,1qAXH9Vi"
3974,"intheforest,cawaiidaisy,charlene-design,henghengmade,abulaso-studio,shikka,indigo,mithx,mypaperway,dorothy,cutfing,crystal2ove","1kXXb4bs,1c7lsGeQ,1hbpEERS,1zBugiPX,1Re_rYmo,18OPZLzh,1HpVn0HC,1XYMNsjF,1fVsujo7,1l_wF337,1bow8yeM,1vwSn08M","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,卡片/明信片,耳環,零錢包","水果,礦石,項鍊,手工製作,黃銅,創意,design,丹泉石,天然石,零錢包,紫,handmade,農村動物,24k金,拉長石,拉鍊包,髮束,純銀,限量款,月光石,多圈,手工,つまみ細工,胸/別針,設計,馬兒,多層次,禮物,美人魚,紫水晶,拼布,可愛,想你,手作",0.0752812537081,0.924718746292,0
3975,"envolavecning,kingandsharlene,sumi,yusquare,shima,mnp,x-blind,chuchumint,isdesign,clothpoint,andbytanluciana,dreamstation,45studio,jumpinglady,duckplayground,ifnyifen,leaffree,nangua,cacacrafts,tan-tan,mchastudio,pufeisugar","1FpXhXen,1vZH4OVi,1KrFgz0q,1BlwPESa,1E6jsPwG,1aOrzfsp,12Wexu4x,1iyyttXL,1buSfIx3,1I3inhHR,12iEJxT6,1trPNRA3,1BJagbQt,1SwvFarE,1GECaTJ3,1EocgD6u,1BHSWT6e,1NnYWj1v,1ZQ9fno1,1iSfOaMZ,1EcDUVbL,1JGFlF8u","外套/大衣 (女),項鍊/墜子,裙子,針織衫/毛衣 (女),襯衫 (女),外套/大衣 (女),項鍊/墜子,裙子,針織衫/毛衣 (女),襯衫 (女),外套/大衣 (女),項鍊/墜子,裙子,針織衫/毛衣 (女),手鍊/手環,襯衫 (女),茶,外套/大衣 (女),項鍊/墜子,洋裝,裙子,圍兜/領巾/配件","文青,手工刺繡,大口袋,特殊版型,創意,design,外套,裙子,b01項鍊,情人節,條紋,防水,a01純銀,特殊,简约,簡約,natural系列,vintage,項鍊,handmade,毛衣,長袖,isdesign,可愛,十字架,優雅,a02純銅鍍色,限量,洋裝,限量款,日本,黑色,個性,手工,迷你,設計古著,禮品,茶,設計,品牌,古著,裙,配飾,復古,禮物,圓領,外套/大衣 (女),&bytan&luciana,防風,刺繡,圖騰,连衣裙,襯衫 (女),手作",0.998452771807,0.00154722819284,"1heQvOmo,1fp356Sj,1ebB4tr2,1dqM1lPH"
3976,"neconoco,meyuko","1Wm1PgY9,1i8YFoXj","胸針,項鍊/墜子","月光石,6月誕生石",0.564501575274,0.435498424726,"1Dk3Ae8Z,1SlNnRXl"
3977,"cutfing,mixandfun,alma-handmade,muodesign,64design,bone","1yqZrGUV,1PgNEHw0,1GowdJTo,1jqN9DYd,1e8ObTYw,1Vj7uwBP","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,其他2","迪士尼,米老鼠,木製,鑰匙圈,design,矽膠,浪漫,簡約,handmade,髮飾,飾品,純銀,果舖,巴哥犬,手工,禮品,設計,環保,米奇,復古,happybonesday,禮物,逗扣,銀飾,耳環,disney,可愛,鑽,bone,手作",0.290417466363,0.709582533637,"1Ak2rO39,1jLSrqvh,1fyXeZhV,1bTh8ivX"
3978,"specialu,remus,mithx,baby-catalog,angelady,brist,a-piece-of-plastic,markhonor,special-design,cuori,s-house,jewcas","1G8oe4aL,1dvjoiSs,1zneYtlU,1MyNaQE4,12Yv5_Bt,1GwLJFV7,1L0SZXYc,14IJ0DBm,1ovZpAzr,12rt1RxG,18Rw1wzV,1apk3PV3","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,耳環,胸針,鑰匙圈/鑰匙包,項鍊/墜子,針織衫/毛衣 (中性),髮飾,項鍊/墜子","畢業禮物,耳環,文青,項鍊,特別,創意,獨特,design,好朋友禮物,thailand,ring,淺藍,簡約,透光,創意商品,vintage,handmade,男生禮物,plastic,可愛,新郎配件,แฮนด์เมด,生日禮物,限量款,客製化禮物,jewcas,手工,領帶夾,禮品,皮革、鑰匙包、鑰匙,交換禮物,設計,童趣,流行配件,獅子王,古著,古著毛衣,獅子,เข็มกลัด,婚禮小物,項鍊/墜子,怪手夾,禮物,男士西裝,皮革、,cat,寵物,復古,西裝男,生日,領帶,手作",0.710824317094,0.289175682906,1NIsZNb0
3979,"lazybones,twelveeighteen,ckoshxcko,mypaperway","1N0ZVUVe,1lrOLtO1,1Zv6e4wU,1GfQRSP4","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包","項鏈,秋天,聖誕節,創意,design,飄移髮夾彎,迷你短夾,朋友禮物,夏天,荷包蛋,情人節,handmade,冬天,花,胸針,色彩,限量款,手工,禮品,設計,粘土,懶骨頭追著狗尾巴,女生禮物,客製化禮物,夏日,簡約,禮物,手鏈,別針,大理石紋,natural系列,可愛,手作",0.86823138207,0.13176861793,"1fthWiuq,1xlM4pqH,1wWutQja,1FPwwiFN"
3980,yia-gia,1DBxCOql,胸針,"手工,花雅集,別針,胸針,花藝設計,手作",0.109077319257,0.890922680743,"1FQSAMCF,1GzzVcfS"
3981,"monkeycookie,imkae","1kSqmXoK,1tDibONB","胸針,項鍊/墜子","古銅系,簡約,頸短鍊,胸章,世界,咖啡系,動物,男女皆可　適合送禮",0.615268491934,0.384731508066,1RQl2khe
3982,"linchiuanmei,daffodil-handmade,mshowfan,min4913,oliviayaojewellery","1oj8n63v,1YXZFATP,1zrndcwl,1ujTJ0wT,1eFQtL4M","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,戒指","禮物,好煩小姐,珍珠,手工,禮品,套頭,手工皮革,handmade,設計,客製化禮物,創意,戒指,design,k金,鬆緊帶,髮帶,手作",0.816426510064,0.183573489936,0
3983,"kazuharinnu,paradisebird,sweethouse,kimmidoll,h-manmaru,foufou,foufou,monainjp,earthtree,rouma,purest,orllyorlly,annys-workshop","1403AlFS,1C39_Xdm,1xefpXMD,1tfDMx0d,1mErlZyw,1ktWoBz4,1yVgr075,1epuhOme,1YMqOlEL,1Hb6VykN,1neciO7e,1pjcZzAf,1IqX312c","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,胸針,項鍊/墜子,筆盒/筆袋,髮飾,圍兜/領巾/配件,鑰匙圈/鑰匙包,iPhone 週邊","summer,art,押花,手工製作,黃銅,創意,design,sea,japan,手工設計,purest,和愛娃娃鑰匙圈,kawaii,rainbow,handmade,イラスト,鯊魚夾,illust,缶バッチ,限量款,手工,大腸圈／甜甜圈,設計,illustration,canbatch,手工飾品,圍兜,禮物,iphone6,耳環,筆盒/筆袋,小物配件,可愛,手作,original,foufou,和愛娃娃",0.651089126363,0.348910873637,0
3984,"soandso,rosygarden,touch-and-catch","1pvN6SJF,1QUY35HE,1hPPpick","胸針,項鍊/墜子,髮飾","星星,水流動,玻璃球,項鍊,小巧,globe,小清新,閃片,ball,聖誕,閃爍,glitter,玫瑰色,簡約,香港,handmade,銀河,rosy,髮飾,胸針,水晶球,玻璃珠,閃粉,黑色,波波,rosygarden,禮品,水,宇宙,設計,glass,雪景,小星球,琉璃,亮片,頸鍊,頸鏈,愛情,雪花球,銅色,手作",0.118889728695,0.881110271305,"1kO8edUF,1tX1olaW,17JmzuBG"
3985,"naka4matom,dorischi,alma-handmade,sweetgirlshandmade,sofia-handmade,nadia,xaoye,yia-gia,tianacloudland,kukizi","1xNZmFeE,1xHzoqab,1KXYMUdm,1hLGpStR,19p9mMkD,1FWCyYMF,1ThlQ3Js,17VaqLuF,1mMEws54,1bBJAsMb","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,項鍊/墜子,胸針,其他8,項鍊/墜子,筆盒/筆袋","simple,聖誕禮物,玻璃寶石,functional,鑰匙圈,創意,design,浪漫,kawaii,藍綠色,handmade,森林系,髮飾,胸針,手造書,#聖誕節,minimal,限量款,*針式耳環,筆記,有聲音,設計,動物,350元交換禮物,復古,閃亮,#christmas,米色,手工書,長鍊,*夾式耳環,迷你書,kukizi,+施華落世奇,可愛,其他,豆本,手作",0.699550314792,0.300449685208,"12nvicYe,1pI35cvS,1No6ylDD,1ajv58sl"
3986,"garrotin,mittag,momentofeliz,mypaperway,uponhandmade,dai-handmade,decouart,remus,leons","19cmzAzS,1HUV3S7u,12dcOH2K,1lPJgIsf,1wwp2cpf,1NeNIhnk,1DRoL_OG,1Ndr91OT,1UhtcYqo","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,iPhone 週邊,項鍊/墜子,家飾/擺飾","samsungnote2,samsungs3,samsungs4,samsungs5,聖誕禮物,新娘,創意,samsungnote3,design,iphone5c,natural系列,handmade,iphone6+,decouart,iphone,髮飾,胸針,頭飾,純銀,iphone5s,限量款,抱枕,可愛,手工,禮品,靠枕,交換禮物,設計,枕頭,貓咪,設計選,復古,家飾,case,禮物,samsung,iphone6,iphone4,iphone5,擺飾,木紋,iphonecase,iphone6plus,iphone4s,手作",0.181815721131,0.818184278869,"1oEEzbD9,1v18ZvHg,1HiSLXZD"
3987,"squirrel9822,minertes,papasbowtie,miniworld,omyway,madl,neostyleorder,mithx,metalize-productions,pakabkk174,minifanfan,whenwereontheroad,unique-outdoor-graphics,boytricks","1xQlj6qb,1ecVIiQD,18y78bjL,17XssixQ,1QZjyoZS,1QXvUo6c,11AyCw2Q,1Jry4dH5,1FwTLrW9,1ByxGbql,1v3lICeL,1BqaX_3F,1CejAXqV,1Hq52RvX","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,上衣/T 恤 (男),髮飾","田園,日本进口毛线编织,耳釘,項鏈,gecko,circus,黃銅,飾物,創意,可愛,聖誕,上衣/T 恤 (男),天然石,童年,情人節,愛家作,滿天星,玻璃,母親節,vintage,handmade,羽毛,復古,pearl,森系,磁鐵,装饰发圈手链,animal,胸針,飾品,cubic-zirconia(cz),燈泡,首飾,限量款,日本,手工製作,珍珠,手工,禮物,手繪,chic,設計,日系,ペンダント,colourful,玻璃球,迷你小相本鑰匙圈◆動物系列◆,brass,壁虎,客製化禮物,項鍊/墜子,stone,natural,artist,原創,耳環,怪手夾,別針,女孩,熱縮片,diy,necklace,design,生日,鋯石,清新,手作",0.235116872806,0.764883127194,"1bmNNWJS,14HkWix5,1TtEdMzk"
3988,"idtshop1618,septemberroom,mithx,dongfish,threethirds-th,chienty","1H9Rybjy,1CrhlQDx,18F7p6KT,12yfSuRm,1hDPZTEl,16GFmqfV","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,紙膠帶","pandant,punk,threethirdsmade,cute,sweet,創意,design,chic,girl,gloden,unique,girly,vintage,handmade,camera,music,相機,pretty,earrings,cool,葡萄收穫期,首飾,限量款,woman,embroidery,手工,手繪,設計,刺繡,jewellry,metalwork,women,tassel,lovely,handembroidery,gift,鳥嘴夾,麻布,手工製造,necklace,可愛,手作",0.515870046764,0.484129953236,"1Qq8hgXu,1S8uE1Gf,15tvhO2f"
3989,"pulmonico-fuyu,taiwanlike,mithx,torinoko,tiyafei,kamijn,garohands,ambergreens-adventrue,alma-handmade,giraffeclothes","10NafKp2,1M6Wras5,17SgzhW4,1O6fzth0,172b2Oaw,1jGhPsPE,1moRaElK,1UjjlbtO,17AOhw1o,1z8IW791","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,貼紙,髮飾,洋裝","羊毛氈,長頸鹿人,蕾絲,天然石,萌,catlover,臺灣,創意,キーリング,可愛,日系,髮束,ribbon,墜子,design,vintage,handmade,花,情人節禮物,髮飾,洋裝,生日禮物,限量款,手工,刺繍,裝飾貼紙,設計,brooch,貓咪,手創,松鼠,泰國,貓奴,復古,森林,皮革,吊飾,原創插畫,耳環,貓,cat,別針,古著,銀飾,水晶珍珠,手作",0.209520680228,0.790479319772,0
3990,"tomorrows-animal-mountain,little-oh,alma-handmade,willy1010,m-glass-works,skderhouse,pickers,maiden-a,twine,minami-w,vingt-six","1nnJu15a,1jq3oK7L,1c_YGILA,14qMtqlw,1FxhYoCx,10DnHy2R,1iy7x9rZ,1YRRWkqy,1eb1zNRe,1oOxlrEn,1HCOaVHH","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,髮飾,胸針,項鍊/墜子,帽子,髮飾,肩背包/斜背包","項鍊,simple,明天的動物山,創意,design,肩背包,設計禮物,點點,handmade,髮飾,胸針,後背包,限量款,手工,禮物,手工皮革,設計,glass,動物,大象,宇宙與森之巡禮,復古,帽子,皮革,ｔａｍ－specimens,steampunk,ｔａｍ－pottery,transparency,髮帶,手作",0.450157623014,0.549842376986,"1CDRh3VX,1Ew6B8Kv"
3991,"hehecocooking,woodtansy,mithx,wunghuh,konohanado,chirps,geometryflow,woodtansy,issarashops,mshowfan,dreamstation","1UlElvf1,1Gbe3pgV,13nRnNJY,1mjWkdLS,16INyy8J,1pMVfilJ,1fuTepl3,13EiqYbQ,1nCcAUE9,1Koifyab,17CmOp3h","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,畫作,項鍊/墜子,上衣 (女),髮飾,筆盒/筆袋","羊毛氈,寬版,幾何流,鑰匙圈,飾物,創意,tansy,天然石,origami,裸石,曼陀羅,星球,womenwear,簡約,纏繞,情人節,好煩小姐,handmade,rawstone,wood,womenshirt,胸針,岸,minimal,限量款,手工,皮革,葉子,秋,手工皮革,設計,漸層,coupleshirt,鬆緊,禮品,複製畫,禮物,文創商品,水晶,紫水晶,耳環,leather,瀏海夾,design,woodenbutton,髮帶,手作",0.169792319344,0.830207680656,"1koLlBNX,1Wq0YQ8O"
3992,"katrina-glimpse,boytricks,skderhouse,lesiles,oliviayaojewellery,bagme","1W9dK04S,1Wkt7HfD,1nAPlSxA,1Y0hNX8e,1rQ1Wc5u,1F8neENO","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,皮夾/錢包","限量款,禮物,design,手工,leather,禮品,陶瓷珠,鑰匙,handmade,設計,僅此一件,創意,可愛,k金,優雅,情人節,髮帶,手作",0.299495562707,0.700504437293,1zLwBhp1
3993,"tzui,chuchumint,timextravel,alma-handmade,tiyafei,monocircus,lin28202,cocorone-department,cattail,poppyfruit,vum","1pjBx3EX,1l_1470n,1s9QKYYT,1mHXkUMS,1Rt7NbIr,16duEjRz,1Ddfzxtr,10pMr3R6,1GlstVu_,1DjRWG0o,1dbJXW7O","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,貼紙,耳環","彩色,創意,design,3d打印,情人節,插畫,簡約,蛋糕卷,handmade,精靈系,森林系,volvere,限量款,手工,禮物,紙品,禮品,設計,復古,項鍊/墜子,ヘアバンド,復時品,耳環,髮夾,可愛,手作",0.219039339677,0.780960660323,15RxQTzI
3994,"bang-on-shop,mackyzakka,sweethouse,wenichinen,ccs,uponhandmade,cheerful,dream-designs,dorispainting","1xOsSBLq,14iccece,1Ecma6x3,19zeUk21,1cGXmo5R,1Vq5UY62,16c6ZlrW,1F1KnIoF,1_tWSnDL","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,髮飾,項鍊/墜子,零錢包","レジン,台南,故事,筆套,handmade,自然,獨家,幾何,鑰匙圈,兒童,創意,design,髮束,動物項鍊,髮箍,別針,墜子,香港,natural系列,。系列：貼耳式,動物頭,。系列：聽見花之語,花,wood,布製,動物系列,寓言,狐狸,個人化,針式耳環,手工,小星星,交換禮物,設計,刺繡,動物,ブローチ,木頭,925純銀,葡萄,禮物,馬賽克,ピラミッド,機器人,可愛動物,樹脂,夾式耳環,可愛,銀色項鏈,髮夾,髮飾,豹,手指娃娃,狼,手作",0.235209287444,0.764790712556,"1XwmnZWz,1Cyocy7H,15xw7yiN"
3995,"panna-m,neostyleorder,littleprince,blessingyou,atelier-shinji-ginza,greenmissroom,laillimitecrea,amourbella,leatherprince,origami-fleurs,llandudno,hand-in-hand,alma-handmade,opuslife,iplusdeal,rabbitact422,ricebear2011,kamijn","18sy0Tp0,1JKGKij6,1XXRH9d3,1W1fNUSp,11YWeFu_,1rM1Tg97,1zX1ZZdg,1AAxXaVE,16xIjCYK,1c5w1hTJ,14U5xwOL,13gQxhKv,1dD9qvh6,18aPZgF9,1uAUwgU0,1o88Bnb8,1Pf8nT1i,1EKJJTu1","胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,鑰匙圈/鑰匙包,耳環,胸針,項鍊/墜子,髮飾,家飾/擺飾,鑰匙圈/鑰匙包,耳環,手鍊/手環,胸針","梅花鹿,半寶石,自然,萌,貓,攝影棚裝飾,髮束,結婚禮物,keychain,簡約,natural系列,情人節禮物,畢業謝師禮物,手感,教師節禮物,鑰匙,設計,ペンダント,貓咪,黃銅,leather,創意,手作,doll,聖誕市集,japanese,design,led,天然珍珠,文具禮品,聖誕限定,ume,鍍金花圈,純銀,生日禮物,拍攝道具,手工,brooch,聖誕節禮物,辦公小物,生活小物,客製化禮物,項鍊/墜子,stone,紫星石,收納架,loft風格,鹿,畢業禮物,學生禮物,catlover,可愛,pony,牛造型,父親節禮物,horse,水晶,blossom,貝殼,frog,森林系,胸針,皮革,禮品,手工皮革,交換禮物,leatherprince,動物,蛙,flowers,吊飾,cat,咖啡店擺設,裝置藝術,plum,客製化,開店禮物,小鳥,貓奴,寶石,天然石,創意收納,情人節,文具,金屬訂製,新居入厝禮物,handmade,婚禮擺飾,髮飾,襟章,居家佈置,療癒系,聖誕禮物快遞,車,刺繡,charm,泰國,禮物,natural,伴手禮,別針,摺紙,necklace",0.831584874468,0.168415125532,"1D4OxAc1,1KLRZKRu"
